"Z","M","Y","x1","x2","x3","x4","x5","x6","x7","R_m","R_y"
1,1,0,"1","2","1","0","0","3","2",1,1
1,1,27775.9249466309,"1","1","0","0","0","3","3",1,1
1,0,19387.4161925171,"1","2","1","0","0","1","4",1,1
1,0,0,"0","0","1","0","0","1","0",1,1
1,1,0,"1","0","0","0","0","1","0",1,1
1,NA,NA,"0","2","0","0","1","3","2",0,0
1,1,17327.913499292,"1","2","1","1","0","3","4",1,1
1,NA,0,"0","2","2","0","0","1","0",0,1
1,1,53491.0779742676,"0","0","0","0","1","1","3",1,1
0,0,35812.0904359131,"0","0","0","0","1","1","3",1,1
1,0,20840.6796980713,"0","1","1","0","1","1","0",1,1
0,0,18586.4839632202,"0","0","1","0","0","1","0",1,1
0,NA,40160.1186349365,"0","0","1","0","1","1","4",0,1
1,0,NA,"1","1","1","1","0","1","0",1,0
0,NA,NA,"1","2","0","1","0","3","0",0,0
1,0,0,"0","0","2","0","0","1","1",1,1
1,1,0,"1","1","2","0","0","1","0",1,1
0,0,0,"0","0","0","0","2","1","0",1,1
0,0,23001.9346733643,"0","1","2","0","0","1","2",1,1
1,NA,NA,"1","0","2","1","0","1","0",0,0
1,1,55575.144210498,"0","1","0","0","0","1","3",1,1
1,1,23845.168649707,"0","1","2","0","1","1","2",1,1
0,0,41368.0005555908,"0","0","0","0","0","1","0",1,1
0,1,17074.8806499756,"0","1","0","0","0","1","2",1,1
1,1,37050.0969658447,"1","2","3","0","0","3","2",1,1
0,0,5890.83341561279,"1","0","1","0","0","1","2",1,1
1,1,0,"1","2","2","1","0","2","2",1,1
1,0,3507.77442669983,"0","0","2","0","1","1","1",1,1
0,0,NA,"0","0","1","0","0","1","0",1,0
1,0,42773.8643604492,"0","0","0","0","0","1","2",1,1
0,NA,9977.66919146118,"0","0","3","0","1","1","0",0,1
1,0,23866.4371587891,"0","2","3","0","0","1","0",1,1
0,1,4408.96156122437,"0","2","1","0","0","1","0",1,1
1,1,17880.1567270752,"1","1","1","0","0","3","1",1,1
1,0,13696.4641658203,"1","0","1","1","1","1","0",1,1
0,1,12458.2694189941,"1","0","1","1","0","1","3",1,1
1,0,3367.46337533569,"1","0","1","0","0","1","1",1,1
1,1,25763.4083722412,"0","1","0","0","0","1","2",1,1
1,1,18932.0848531128,"1","2","0","0","0","3","0",1,1
0,1,28507.6255537353,"0","0","2","0","0","1","5",1,1
0,NA,41776.0572594727,"1","2","2","0","1","3","3",0,1
1,0,0,"0","1","1","0","0","1","0",1,1
0,0,0,"0","1","1","0","0","1","1",1,1
0,1,NA,"0","1","2","0","0","3","3",1,0
1,1,13291.1985203613,"1","0","0","0","0","1","1",1,1
1,0,3073.47849223022,"1","0","3","0","0","1","0",1,1
1,NA,0,"1","1","3","0","0","1","0",0,1
0,1,1670.36875250702,"0","2","1","1","0","3","0",1,1
1,0,12851.7529345093,"0","0","1","0","0","1","0",1,1
1,1,0,"1","2","0","0","0","3","3",1,1
1,0,26005.6633278076,"0","0","0","1","0","1","5",1,1
1,0,2293.97296088562,"1","2","3","0","0","1","0",1,1
1,0,5340.27175718994,"1","0","1","1","0","1","0",1,1
1,1,NA,"0","1","1","0","0","3","1",1,0
0,1,3325.88973048706,"1","0","1","0","1","1","0",1,1
1,0,10262.745347937,"0","1","1","0","0","1","3",1,1
0,0,47007.3130483887,"0","1","2","0","0","1","5",1,1
0,1,152.289485647202,"1","1","0","0","0","3","2",1,1
1,1,NA,"0","0","0","0","0","1","5",1,0
0,1,13555.2271987793,"1","0","2","0","0","1","1",1,1
1,NA,0,"1","0","2","0","0","1","0",0,1
1,0,16926.4035238403,"0","0","1","0","0","1","0",1,1
1,1,18525.0484829224,"1","2","0","0","0","3","2",1,1
1,NA,NA,"1","1","1","1","0","1","2",0,0
1,0,26448.517868335,"1","2","0","1","0","1","0",1,1
0,0,14112.5832394409,"0","1","0","0","0","1","1",1,1
0,1,24700.0646438965,"0","2","0","1","0","3","2",1,1
1,1,29968.3471537354,"1","1","0","0","0","1","3",1,1
1,1,20142.0024880737,"0","1","0","0","0","1","0",1,1
0,1,29855.1495509033,"0","1","0","0","1","2","2",1,1
1,0,0,"0","1","1","1","1","1","2",1,1
1,0,0,"1","1","1","0","1","1","5",1,1
0,1,8443.06750728149,"1","2","1","1","0","2","1",1,1
1,NA,NA,"0","0","2","0","1","1","0",0,0
1,1,21612.5571825439,"1","1","2","1","0","1","0",1,1
0,1,18696.3828173218,"1","1","2","0","1","3","5",1,1
1,1,NA,"1","1","1","0","0","1","2",1,0
1,NA,4648.01218607483,"0","0","1","0","1","1","0",0,1
0,0,NA,"0","1","1","0","0","1","0",1,0
1,1,42661.3106575195,"0","1","3","0","0","1","0",1,1
1,NA,NA,"0","1","0","0","1","3","1",0,0
1,0,27371.555807959,"1","2","1","1","1","1","4",1,1
0,1,0,"0","2","2","0","1","1","2",1,1
0,NA,NA,"0","2","0","0","0","2","3",0,0
1,0,32153.2134431396,"1","1","1","1","0","1","1",1,1
1,1,71260.783579248,"0","1","3","0","1","1","3",1,1
1,NA,NA,"0","2","0","0","0","3","3",0,0
1,1,0,"0","0","0","0","0","1","3",1,1
1,0,11965.5906469849,"1","1","1","1","0","1","0",1,1
1,1,72694.4465241211,"0","0","3","0","0","1","0",1,1
0,1,NA,"0","2","2","0","0","3","2",1,0
1,1,18755.6587564087,"0","1","1","0","0","1","1",1,1
1,0,8918.64702207642,"1","0","1","1","0","1","2",1,1
0,1,21786.704864209,"0","1","1","0","1","3","3",1,1
0,0,0,"0","1","1","0","0","1","5",1,1
1,1,11705.5813898804,"1","0","1","0","0","1","0",1,1
1,1,25324.4543791992,"1","0","1","0","0","1","2",1,1
1,0,12313.8426708984,"1","0","1","0","0","1","0",1,1
1,NA,0,"0","0","1","0","1","1","0",0,1
1,1,23800.9723510254,"1","0","2","0","1","2","4",1,1
0,1,21665.7953217773,"1","0","0","0","1","1","0",1,1
0,0,24993.4724936279,"1","0","0","0","0","1","1",1,1
1,1,22044.710602002,"1","1","0","0","1","1","1",1,1
1,0,NA,"0","2","1","1","0","1","5",1,0
0,0,NA,"0","0","1","0","0","1","1",1,0
0,NA,NA,"0","1","1","0","0","1","0",0,0
1,NA,NA,"0","1","1","0","0","1","0",0,0
1,0,24040.0573378418,"1","0","2","0","0","1","0",1,1
1,1,46741.6944325195,"0","2","1","0","0","3","4",1,1
0,0,8427.56685540161,"1","1","1","1","0","1","2",1,1
1,1,20394.4112497925,"1","0","0","0","2","1","1",1,1
1,NA,17559.8871069946,"1","1","1","0","2","3","5",0,1
1,1,9621.32384108276,"1","2","1","0","0","1","2",1,1
1,0,NA,"1","0","1","0","1","1","1",1,0
0,0,19291.8131545166,"0","0","0","0","0","1","0",1,1
0,0,0,"0","0","0","0","0","1","2",1,1
1,0,10859.2529791992,"1","0","1","1","1","1","0",1,1
1,0,28766.8274594238,"0","2","0","0","0","1","2",1,1
1,0,NA,"1","2","1","1","0","1","1",1,0
1,0,0,"0","0","0","0","2","1","5",1,1
0,1,24023.7542876221,"0","2","1","0","0","1","0",1,1
0,1,8577.23210068359,"0","1","3","0","0","1","0",1,1
0,NA,2316.24462267609,"1","0","2","0","1","1","1",0,1
1,1,0,"1","0","0","0","0","1","0",1,1
0,1,21606.8314264893,"0","2","2","0","0","3","2",1,1
1,0,0,"1","0","0","0","1","1","0",1,1
1,NA,3006.66366164246,"0","0","0","0","1","1","1",0,1
0,1,10703.7226725952,"1","0","2","0","0","1","0",1,1
1,NA,NA,"1","1","2","0","0","1","0",0,0
1,1,0,"0","0","0","0","0","1","2",1,1
0,0,0,"0","1","2","0","0","1","2",1,1
1,1,22925.8232283691,"1","2","0","1","2","1","2",1,1
1,0,0,"1","1","1","1","0","1","0",1,1
1,NA,41906.209242041,"1","0","3","0","1","1","0",0,1
0,1,0,"0","2","1","0","0","4","5",1,1
1,0,NA,"0","2","0","0","0","1","4",1,0
1,0,1076.87352025909,"1","0","0","0","0","1","0",1,1
0,1,NA,"1","0","2","1","0","1","0",1,0
1,0,0,"0","0","3","0","0","1","1",1,1
0,0,22268.2206407959,"0","1","2","0","0","1","5",1,1
1,1,NA,"1","2","0","0","0","3","0",1,0
1,1,34719.1297885986,"1","2","1","0","0","3","1",1,1
1,0,NA,"1","1","2","1","1","1","0",1,0
0,1,69450.528346875,"1","0","2","0","0","1","4",1,1
1,NA,NA,"1","2","0","0","0","1","2",0,0
1,0,28766.8274594238,"0","2","0","0","0","1","2",1,1
0,1,23150.1752901123,"0","2","1","1","0","3","0",1,1
0,NA,NA,"1","1","3","0","0","1","0",0,0
0,0,0,"0","0","1","0","0","1","0",1,1
1,1,7707.41372625732,"0","2","3","0","0","3","5",1,1
0,0,14112.5832394409,"0","1","0","0","0","1","4",1,1
1,0,4922.01976514282,"0","0","1","0","0","1","0",1,1
1,1,32410.2459014648,"1","0","1","0","0","1","2",1,1
0,0,5928.86375359497,"1","2","1","0","1","1","4",1,1
1,0,2806.21947944641,"0","0","2","0","0","1","0",1,1
0,1,0,"0","2","1","0","1","1","2",1,1
1,NA,0,"0","1","1","0","0","1","2",0,1
0,1,47080.519514209,"0","0","0","0","0","1","0",1,1
1,0,6966.23478876343,"0","0","1","1","0","1","1",1,1
1,1,22519.0295589111,"1","1","1","1","0","1","3",1,1
1,1,1140.3050128624,"0","2","0","0","0","3","2",1,1
1,1,34107.9251420654,"1","2","1","1","1","3","3",1,1
1,0,21606.8314264893,"0","1","0","0","0","1","3",1,1
0,0,37040.2824454102,"0","1","1","0","0","1","1",1,1
1,NA,NA,"0","0","1","0","2","1","1",0,0
1,1,NA,"0","2","1","1","1","1","1",1,0
0,NA,18517.6869734619,"1","0","1","0","0","1","0",0,1
0,0,0,"0","0","1","0","0","1","2",1,1
0,NA,24693.5216302734,"0","0","0","0","0","1","4",0,1
1,0,4801.75319391174,"1","1","1","1","0","1","1",1,1
0,NA,NA,"0","2","1","0","0","3","0",0,0
1,0,NA,"1","1","2","0","0","1","1",1,0
1,1,11000.0268336182,"1","1","0","0","0","3","2",1,1
0,NA,33614.0563935059,"1","0","2","0","0","1","0",0,1
1,1,7400.22827601929,"0","2","3","1","0","3","0",1,1
1,1,0,"1","1","1","0","0","1","0",1,1
1,1,44228.0825714355,"0","2","0","1","0","1","2",1,1
1,1,7633.14049165649,"1","2","1","0","0","3","0",1,1
0,0,13755.4132018799,"0","0","1","0","2","1","0",1,1
0,1,0,"1","1","2","0","0","1","0",1,1
0,NA,25002.1899076904,"1","1","1","0","1","3","1",0,1
0,NA,0,"0","2","1","0","0","3","1",0,1
1,0,NA,"1","1","1","0","0","1","4",1,0
1,NA,NA,"1","1","0","1","0","1","0",0,0
1,0,16613.4805539917,"1","1","3","1","0","1","0",1,1
1,NA,NA,"0","0","3","0","1","1","0",0,0
1,1,36718.6445380371,"1","2","1","0","0","3","2",1,1
0,0,18586.4839632202,"0","0","1","0","0","1","0",1,1
1,1,9343.21604364624,"1","2","1","1","0","3","2",1,1
1,0,593.908891500091,"1","1","1","0","1","1","1",1,1
1,NA,NA,"1","1","3","0","0","1","2",0,0
1,1,NA,"1","2","2","0","0","3","2",1,0
1,NA,0,"0","0","1","0","0","1","0",0,1
1,1,11640.614366272,"0","2","1","0","1","3","0",1,1
1,0,2652.64285182495,"1","0","1","0","1","1","0",1,1
0,0,NA,"0","0","2","0","1","1","1",1,0
0,0,NA,"0","0","1","0","0","1","5",1,0
1,1,43872.1347054199,"0","2","1","0","0","1","3",1,1
0,0,25928.1972164795,"0","1","0","0","0","1","4",1,1
1,0,33953.592241626,"0","0","2","0","0","1","5",1,1
1,1,17807.4505219482,"1","2","1","1","1","3","0",1,1
1,0,14600.4278091064,"1","0","1","0","0","1","2",1,1
1,1,19007.2155890259,"0","0","1","0","0","1","2",1,1
1,NA,NA,"1","2","1","1","0","1","0",0,0
1,NA,NA,"1","0","1","1","0","1","2",0,0
0,1,31987.0451671875,"1","1","1","0","1","3","3",1,1
0,0,9541.14592055054,"1","0","1","1","0","1","0",1,1
1,1,34271.5599195557,"0","1","1","0","0","3","2",1,1
1,0,3847.11493787842,"0","0","2","0","0","1","0",1,1
1,1,24325.2306984375,"0","0","0","0","0","1","2",1,1
1,1,NA,"0","2","0","0","0","2","0",1,0
1,NA,NA,"1","2","0","1","1","1","0",0,0
0,0,NA,"0","0","1","0","0","1","0",1,0
0,1,18322.2980246338,"1","2","1","0","1","3","0",1,1
1,1,NA,"0","0","1","1","1","1","0",1,0
1,0,7824.74962423096,"1","0","1","0","0","1","2",1,1
1,1,0,"1","2","1","1","0","3","0",1,1
1,0,NA,"0","1","2","1","1","1","2",1,0
1,0,NA,"1","1","1","0","0","1","2",1,0
0,0,8306.13538256836,"0","0","2","0","1","1","1",1,1
0,0,46300.3505802246,"0","1","1","0","0","1","0",1,1
1,1,43742.829698877,"0","1","2","0","0","1","2",1,1
1,1,42485.1743157715,"0","1","1","1","0","4","3",1,1
1,1,NA,"0","2","0","0","0","3","3",1,0
1,0,27780.2118340576,"0","2","3","0","0","4","0",1,1
1,1,8538.92500957031,"1","2","3","0","0","2","2",1,1
0,0,22367.3688430664,"0","1","2","0","0","1","4",1,1
0,1,11839.1571863525,"0","2","0","0","0","3","0",1,1
1,NA,NA,"0","0","0","0","0","1","2",0,0
0,NA,NA,"0","2","0","0","2","1","5",0,0
1,1,4425.75094161072,"1","2","2","1","0","1","1",1,1
0,1,19973.3069050049,"1","2","2","1","0","3","4",1,1
1,1,21601.1056704346,"1","2","0","0","0","3","4",1,1
1,NA,0,"1","1","2","1","0","2","3",0,1
1,1,36347.2232620606,"1","2","1","1","1","3","5",1,1
0,1,16847.3796700562,"1","2","2","1","0","3","3",1,1
0,1,20915.9615028076,"0","1","1","1","0","2","1",1,1
0,0,16166.1992016357,"0","1","1","0","0","1","3",1,1
1,1,28484.9256056396,"0","0","3","0","1","1","1",1,1
0,0,43250.4344904785,"0","2","0","0","0","1","4",1,1
0,1,18458.6884066406,"1","2","1","0","0","3","4",1,1
0,0,NA,"0","0","1","0","1","1","0",1,0
1,1,NA,"0","0","1","0","0","1","2",1,0
1,1,15120.607298291,"1","2","1","1","0","3","2",1,1
1,0,8100.4143168457,"1","0","2","0","0","1","3",1,1
0,1,15355.6369539917,"0","0","1","0","0","1","2",1,1
1,1,21157.8573603516,"0","0","0","0","1","1","0",1,1
0,0,12798.7364454346,"0","1","1","0","0","1","0",1,1
1,0,12756.4025033936,"1","1","1","1","0","1","1",1,1
1,NA,0,"1","0","1","1","0","1","0",0,1
1,1,0,"0","1","1","0","0","3","2",1,1
1,0,0,"0","1","1","0","0","1","2",1,1
1,0,0,"0","0","1","0","1","1","0",1,1
0,1,0,"1","0","1","0","0","1","0",1,1
1,NA,9288.22699198608,"1","0","2","0","0","1","0",0,1
0,0,3363.89994659729,"0","1","2","0","0","1","4",1,1
1,1,33327.4193989014,"0","0","2","0","0","1","2",1,1
1,1,11072.3640345703,"1","0","3","0","1","1","1",1,1
0,0,15679.1941783813,"0","1","1","0","0","1","3",1,1
1,0,19242.6476821655,"0","0","1","1","0","1","0",1,1
1,NA,24023.4447203613,"0","0","1","0","1","1","1",0,1
0,NA,NA,"1","0","2","0","0","1","0",0,0
1,NA,NA,"0","1","2","0","0","1","3",0,0
1,1,NA,"1","1","0","1","0","1","3",1,0
1,1,42598.4858393555,"1","2","1","0","0","1","1",1,1
0,0,24103.9346846924,"0","2","2","1","1","1","4",1,1
1,1,2256.13362590332,"0","1","2","1","2","1","5",1,1
1,1,19640.5666773926,"0","1","3","0","0","1","1",1,1
0,0,37006.2300467285,"0","0","0","0","0","1","0",1,1
1,0,0,"0","1","1","1","1","1","0",1,1
1,1,42430.7400086426,"0","2","1","0","0","3","2",1,1
1,1,11308.6183383545,"1","1","1","0","0","3","3",1,1
0,0,14702.776936853,"1","0","1","0","0","1","0",1,1
0,NA,18463.3269624756,"1","1","1","0","0","1","2",0,1
1,1,51399.4830622559,"0","0","1","0","1","1","2",1,1
0,0,NA,"0","0","0","0","1","1","3",1,0
1,1,0,"1","1","1","0","0","3","3",1,1
1,1,11423.1594630981,"1","2","1","0","1","3","4",1,1
0,0,10461.8280533203,"1","1","1","0","0","1","2",1,1
1,0,20916.8827749756,"0","1","2","0","2","1","1",1,1
1,1,NA,"0","0","0","0","0","1","3",1,0
0,0,13658.1496450928,"0","0","1","0","0","1","3",1,1
1,1,NA,"1","2","3","0","0","3","3",1,0
0,0,18146.6173658936,"0","2","3","0","0","3","1",1,1
1,1,11610.9181980835,"1","2","3","0","0","1","1",1,1
0,NA,NA,"1","0","3","0","1","2","0",0,0
1,NA,NA,"0","1","0","0","0","1","0",0,0
0,0,5149.21551174316,"0","1","0","0","1","1","4",1,1
0,0,54669.3256401855,"0","0","3","0","1","1","2",1,1
1,0,0,"0","2","1","0","0","1","2",1,1
1,0,43742.2353297363,"0","0","1","0","0","1","1",1,1
0,NA,26070.6897883301,"0","0","1","0","0","1","5",0,1
1,1,24234.6389352539,"1","2","1","0","0","3","0",1,1
0,NA,NA,"0","1","3","0","0","1","5",0,0
1,0,11431.8694475464,"1","0","1","1","0","1","0",1,1
0,0,2556.60765792847,"0","0","0","0","0","1","0",1,1
1,0,0,"0","2","2","0","0","1","1",1,1
0,1,32755.5496067871,"1","0","0","0","1","1","2",1,1
1,1,0,"1","2","1","1","0","3","5",1,1
0,0,0,"0","0","1","0","0","1","0",1,1
1,NA,11124.5694574219,"0","0","0","0","1","1","0",0,1
0,1,27772.8490863281,"0","2","1","0","0","1","3",1,1
1,0,12124.6500203613,"1","1","0","0","0","1","3",1,1
1,0,17995.4383367065,"0","0","1","0","1","1","1",1,1
0,0,1282.84316849213,"0","0","1","0","1","1","0",1,1
1,1,3823.28847452087,"1","1","1","0","0","1","0",1,1
1,1,3055.66103897095,"0","2","1","0","0","3","0",1,1
1,0,20829.6368147461,"0","0","1","0","0","1","2",1,1
1,1,24939.4393856689,"0","2","1","0","0","3","0",1,1
0,0,5964.32963638916,"0","1","1","1","0","1","3",1,1
1,1,2050.16413245392,"1","2","1","1","0","1","2",1,1
1,NA,21819.0459750732,"1","1","1","1","0","1","3",0,1
0,NA,0,"0","0","2","0","0","3","2",0,1
1,0,23144.0409052734,"0","0","1","0","1","1","4",1,1
1,1,0,"1","1","0","0","0","3","3",1,1
0,NA,0,"0","2","1","1","0","3","2",0,1
0,0,186.368603853035,"1","1","0","0","1","1","5",1,1
0,NA,1336.29490913544,"1","1","0","1","0","1","1",0,1
1,NA,NA,"0","2","1","1","0","3","2",0,0
1,1,27073.7050489014,"1","0","1","1","0","1","3",1,1
0,0,0,"0","2","1","0","1","1","1",1,1
1,0,NA,"1","1","1","1","1","1","5",1,0
1,1,29161.4910453369,"1","1","1","1","0","3","3",1,1
1,NA,NA,"1","2","1","0","0","1","0",0,0
1,0,21701.4302282959,"1","0","1","0","1","1","2",1,1
1,1,17342.8767424072,"0","0","1","0","0","1","1",1,1
0,0,14782.8260774048,"0","0","1","0","0","1","0",1,1
1,1,3857.34025406799,"0","1","0","0","2","4","2",1,1
1,0,0,"1","0","1","0","0","1","0",1,1
0,NA,NA,"0","1","0","0","2","1","5",0,0
0,1,18586.4839632202,"0","0","1","0","0","1","0",1,1
1,0,30710.1916608398,"0","2","2","0","0","1","1",1,1
1,0,358.758891526794,"0","2","1","0","0","1","1",1,1
0,1,44264.1756375,"0","2","0","0","0","1","2",1,1
1,0,21451.3147408447,"0","1","2","0","1","2","4",1,1
1,NA,NA,"0","1","2","0","0","1","0",0,0
1,0,0,"1","1","0","0","0","1","3",1,1
0,0,12515.9182725586,"1","1","0","0","0","1","5",1,1
1,NA,8834.3945772583,"0","2","2","0","0","1","0",0,1
0,0,0,"1","1","2","1","0","1","0",1,1
1,0,13933.0168924438,"1","0","2","1","0","1","0",1,1
0,1,0,"0","0","0","0","1","1","0",1,1
1,0,21595.4170624512,"1","0","2","1","0","1","1",1,1
0,0,3812.30100373535,"1","0","1","0","1","1","0",1,1
1,0,17460.9209302734,"0","0","1","0","1","1","2",1,1
1,1,9104.77124192505,"0","0","1","0","0","1","0",1,1
1,1,0,"0","1","1","0","1","1","2",1,1
0,1,5206.7659229187,"0","2","0","0","0","2","3",1,1
0,NA,17930.7164903687,"1","1","1","0","2","3","5",0,1
1,1,2187.11189031372,"1","2","2","0","0","3","3",1,1
0,0,222.715824638557,"1","1","3","0","0","1","1",1,1
0,NA,40830.3763321289,"0","2","1","1","0","1","1",0,1
0,0,773.161956429291,"0","1","1","0","1","1","0",1,1
1,1,30640.5093087158,"0","2","1","0","0","3","3",1,1
1,1,28635.5238866455,"1","1","3","0","0","1","2",1,1
0,NA,24674.5488719971,"0","2","0","0","2","3","5",0,1
0,1,0,"1","1","1","0","0","1","5",1,1
0,NA,7423.86064070435,"0","0","1","0","1","1","2",0,1
1,NA,NA,"0","0","1","0","0","1","0",0,0
1,0,NA,"1","1","0","0","0","1","1",1,0
1,0,12177.2194943115,"0","0","1","0","1","1","2",1,1
1,1,17435.1773168701,"1","1","1","0","0","3","0",1,1
0,0,0,"1","0","1","0","0","1","0",1,1
1,0,0,"1","0","2","0","0","1","3",1,1
0,NA,NA,"1","0","1","1","0","1","0",0,0
1,0,0,"1","2","1","1","0","1","0",1,1
0,NA,13304.2956920288,"1","2","1","0","2","1","5",0,1
1,0,24078.6863789062,"1","1","2","0","0","3","2",1,1
1,0,3308.71153362122,"0","1","0","0","1","1","0",1,1
0,NA,34248.3572342285,"0","1","0","0","0","1","2",0,1
0,1,6132.4803810791,"1","2","1","1","0","3","2",1,1
1,NA,NA,"0","0","1","0","2","1","0",0,0
1,1,42760.3523686523,"0","0","2","0","1","1","0",1,1
1,0,NA,"0","1","1","0","2","1","0",1,0
1,0,20786.810041626,"0","2","1","0","0","1","0",1,1
0,1,2985.96382761841,"1","0","2","1","0","1","0",1,1
0,1,NA,"0","1","2","0","0","1","2",1,0
0,0,0,"0","0","1","0","0","1","2",1,1
0,0,NA,"0","2","2","0","0","1","3",1,0
1,1,37030.4654484375,"0","2","0","0","0","3","5",1,1
1,1,2865.61026798706,"0","0","1","0","0","1","4",1,1
1,0,18815.03251875,"1","2","3","1","0","1","0",1,1
0,0,4893.80921023865,"0","1","3","0","0","1","2",1,1
1,0,32567.3871960938,"0","0","0","0","0","1","2",1,1
0,0,0,"0","0","1","1","1","1","2",1,1
1,1,29508.6521542236,"0","2","0","0","0","3","2",1,1
0,0,2014.38218148651,"1","1","0","0","0","1","2",1,1
0,0,17521.4995283936,"0","0","1","0","0","1","0",1,1
1,1,0,"0","1","1","0","0","1","2",1,1
0,1,0,"0","0","1","0","0","1","0",1,1
1,NA,NA,"0","0","1","0","0","1","2",0,0
1,0,0,"0","0","1","0","0","1","0",1,1
1,1,4656.24543694153,"1","2","1","1","0","3","2",1,1
1,NA,0,"1","2","1","1","0","1","4",0,1
0,0,21374.5098651855,"1","2","2","1","0","1","0",1,1
0,NA,NA,"0","0","1","1","0","1","1",0,0
1,0,0,"0","1","1","0","0","1","0",1,1
1,1,NA,"0","0","2","0","0","1","0",1,0
1,0,4048.92121602173,"0","0","0","0","0","1","2",1,1
0,1,3686.47770017395,"0","1","1","0","0","3","3",1,1
1,0,0,"1","1","2","0","0","1","2",1,1
1,1,25629.0512280029,"1","1","1","1","0","3","2",1,1
1,1,8125.34624489136,"0","1","1","0","0","1","2",1,1
1,1,0,"1","0","1","0","0","1","0",1,1
0,NA,NA,"0","1","1","0","0","1","2",0,0
1,1,2494.4172978653,"0","1","1","0","1","1","2",1,1
1,0,0,"1","0","3","1","0","1","0",1,1
0,0,0,"1","0","1","0","0","1","0",1,1
1,0,28400.3196350098,"0","0","0","0","1","1","3",1,1
1,NA,5750.81985838623,"1","0","2","1","1","1","2",0,1
1,0,NA,"1","0","2","0","0","1","0",1,0
1,1,26094.0163005615,"1","1","1","0","0","1","3",1,1
1,1,0,"1","2","1","1","0","3","2",1,1
1,0,1593.73785364838,"0","0","1","0","0","1","0",1,1
1,0,21803.879655835,"1","1","1","0","0","1","0",1,1
1,1,NA,"1","1","1","0","0","1","2",1,0
0,1,21975.9396158936,"0","1","1","0","0","3","2",1,1
0,1,44424.779132373,"0","2","3","1","1","1","4",1,1
0,0,4910.8840116394,"1","2","1","1","0","1","0",1,1
0,1,14711.8522106689,"0","2","0","0","0","3","2",1,1
1,1,19975.7252444458,"0","2","1","0","0","1","3",1,1
0,NA,NA,"0","1","1","0","1","1","2",0,0
1,NA,NA,"0","0","1","1","1","1","2",0,0
1,0,12666.4583549194,"1","0","2","0","1","1","0",1,1
1,1,5077.9209333252,"0","2","1","0","0","3","4",1,1
1,0,6851.93822215576,"1","1","1","1","0","1","0",1,1
1,NA,NA,"1","0","1","0","0","1","0",0,0
0,NA,NA,"1","0","2","0","2","1","5",0,0
1,0,0,"1","2","1","1","0","1","0",1,1
0,0,NA,"1","2","3","0","0","2","3",1,0
0,0,18586.4839632202,"0","0","1","0","0","1","1",1,1
0,1,27045.0936043945,"1","0","3","0","0","1","1",1,1
0,0,0,"1","0","0","0","0","1","2",1,1
0,NA,0,"0","0","3","0","0","1","0",0,1
1,1,14696.2747861084,"1","1","1","0","0","2","2",1,1
1,0,5238.27615525513,"0","0","1","0","0","1","0",1,1
1,1,12846.5943056763,"0","0","3","0","1","1","3",1,1
0,NA,NA,"0","0","1","0","0","1","0",0,0
1,1,29925.025072998,"0","2","1","0","0","1","3",1,1
1,NA,0,"0","1","1","0","0","1","2",0,1
0,0,31563.2327280029,"0","1","2","0","1","1","2",1,1
1,0,0,"0","0","2","0","0","1","0",1,1
0,NA,NA,"0","2","3","0","0","1","5",0,0
1,1,16469.8562042358,"1","1","1","1","0","1","0",1,1
0,NA,NA,"0","2","0","0","2","1","3",0,0
1,1,30697.9748984619,"0","2","1","0","1","1","0",1,1
0,1,13645.648080835,"1","2","1","0","0","3","0",1,1
1,0,NA,"1","1","1","0","0","1","5",1,0
0,0,0,"1","0","1","0","1","1","0",1,1
1,1,11250.8444196167,"1","2","1","1","0","3","0",1,1
1,0,4858.96029499512,"0","0","1","0","1","1","3",1,1
0,1,29072.0855438965,"0","2","2","1","0","1","4",1,1
0,0,0,"1","0","1","1","1","1","0",1,1
1,1,1039.3405020813,"1","0","1","0","0","1","1",1,1
1,0,23137.9065204346,"1","0","2","1","0","1","2",1,1
1,0,13692.3011052979,"0","0","1","0","0","1","2",1,1
0,1,39537.4599997559,"1","0","1","0","0","1","0",1,1
1,NA,0,"1","2","2","1","0","1","5",0,1
0,1,35855.1797220703,"0","2","0","0","0","2","2",1,1
1,NA,NA,"1","2","2","1","0","3","3",0,0
1,1,21603.4930531494,"1","0","0","0","1","1","3",1,1
0,0,14112.5832394409,"0","2","1","0","0","1","0",1,1
